,Zipcode,Total Discharges,Average Charge,National Average Charge,Difference,State,Urban Type,Center Point Lat,Center Point Lng,Population,Pop Density,Median Age,ZC Eth,Pct Dom Eth,Edu Score,Main_Lang,Lng_Pct,House_Const_Yr,Med Gross Rent,Med Home_Val,Household Income,Per Capita Income,Pvty Rate,Unemployed Rate,Pov_Group,Pov_Pct,ID,Near_Hosp,Near_Hos_Zip,Near_Hos_Lat,Near_Hos_Lng,Hosp_Dist
1232,48183,39.4,9108.878714285716,10210.615285714284,-1101.7365714285713,MI,Urbanized Area,42.131459,-83.217792,42943.0,2312.991489820101,42.5,White,90.08453065691731,55.52389522095581,Eng,87.3553314859232,1974.0,707.0,128300.0,57167.0,29574.0,8.651002491675012,3.4604009966700042,White,76.36608344549127,1.0,BEAUMONT HOSPITAL TRENTON,48183,42.116989967000045,-83.213478131,1.0229437409374262
1233,48184,38.77272727272727,8554.082424242422,9534.228636363638,-980.1462121212116,MI,Urbanized Area,42.274479,-83.395623,17251.0,2453.911806543385,37.9,White,80.63880354762044,45.82980325708368,Eng,91.62367398991364,1957.0,684.0,64700.0,39352.0,20030.0,22.61318184453075,4.97942148281259,White,66.85465265316586,1.0,BEAUMONT HOSPITAL WAYNE,48184,42.27303278500004,-83.36440513499997,1.6033327733445977
1234,48192,47.71910112359551,10257.560449438199,11158.43797752809,-900.8775280898874,MI,Urbanized Area,42.208455,-83.161498,25376.0,4822.500950209045,41.1,White,95.19624842370743,50.40282801709964,Eng,88.74921185372006,1950.0,728.0,84800.0,51237.0,27219.0,11.041929382093317,5.5879571248423705,White,90.50678087080657,2.0,"SELECT SPECIALTY HOSPITAL - WYANDOTTE, LLC",48192,42.21012061500005,-83.14792003199994,0.7061341322308791
1235,48201,42.98203592814371,14224.611317365283,10952.54946107784,3272.061856287425,MI,Urbanized Area,42.34702100000001,-83.06018399999998,13049.0,6508.229426433913,32.0,Mixed,24.92144991953407,58.79936227618346,Eng,82.51973331289754,1963.0,529.0,128800.0,14299.0,17298.0,51.9350141773316,7.425856387462642,Black,74.98893315626384,8.0,VIBRA HOSPITAL OF SOUTHEASTERN MICHIGAN-DMC CAMPUS,48201,42.349453146000016,-83.05610261099997,0.26804311628678257
1236,48202,57.45283018867924,17438.151226415102,11827.238301886782,5610.912924528299,MI,Urbanized Area,42.374786,-83.077718,16696.0,5018.334836188758,35.0,Black,76.5991854336368,55.94456601021153,Eng,88.20675610924772,1939.0,607.0,64400.0,20158.0,17408.0,39.626257786296115,11.086487781504552,Black,83.31318016928658,1.0,HENRY FORD HOSPITAL,48202,42.36768678300007,-83.08472311999998,0.6071618833780467
1237,48230,44.9873417721519,9228.627721518988,11024.357468354432,-1795.7297468354432,MI,Urbanized Area,42.382395,-82.921842,16638.0,5154.275092936803,43.9,White,87.94927274912851,76.22431132487976,Eng,87.27611491765836,1939.0,991.0,280400.0,96494.0,55381.0,5.060704411587931,2.951075850462796,White,80.16627078384798,2.0,SELECT SPECIALTY HOSPITAL - GROSSE POINTE,48230,42.384037982000045,-82.914793934,0.3780654673561457
1238,48235,59.63736263736264,12650.191428571423,10876.973956043954,1773.217472527473,MI,Urbanized Area,42.427058,-83.19480300000002,45705.0,7311.630139177731,39.0,Black,96.256427086752,47.401444071199656,Eng,92.27874411989937,1951.0,873.0,50400.0,28556.0,15794.0,34.735805710534954,8.460781096160156,Black,96.23960695389263,2.0,SELECT SPECIALTY HOSPITAL - NORTHWEST DETROIT,48235,42.41919546500004,-83.18318474799997,0.8046870918803518
1239,48236,63.11214953271028,12755.448411214951,11813.407663551392,942.0407476635518,MI,Urbanized Area,42.425373,-82.893194,30316.0,4031.3829787234054,44.7,White,88.04921493600739,72.66231195566111,Eng,88.01952764216915,1953.0,1222.0,220600.0,95928.0,48317.0,6.214540176804327,3.113867264810661,White,57.430997876857745,3.0,ST JOHN HOSPITAL AND MEDICAL CENTER,48236,42.419972627000064,-82.91434078699997,1.1438629474108024
1240,48307,34.309859154929576,9022.19408450704,10784.91408450704,-1762.72,MI,Urbanized Area,42.659316,-83.122679,42417.0,2763.322475570033,39.6,White,81.67951528868144,68.75881627986399,Eng,76.07798759931158,1982.0,1045.0,204200.0,70263.0,37389.0,7.482848857769293,3.3995803569323617,White,80.46628859483302,1.0,CRITTENTON HOSPITAL MEDICAL CENTER,48307,42.679815045000055,-83.14951337199994,1.967358184578731
1241,48322,40.8,9299.219428571429,10529.073857142856,-1229.8544285714286,MI,Urbanized Area,42.537824,-83.384526,32728.0,2784.1769459804327,44.8,Mixed,69.10901979956002,70.93854855718531,Mixed,63.902468834025896,1981.0,1556.0,230600.0,80512.0,42883.0,8.555365436323639,4.091297971156196,White,81.67857142857143,1.0,HENRY FORD WEST BLOOMFIELD HOSPITAL,48322,42.538673176000025,-83.40703925399998,1.1506818852913594
1242,48336,48.55421686746988,12175.349638554217,10438.171204819277,1737.1784337349404,MI,Urbanized Area,42.463144,-83.34727,26679.0,2934.660653393467,40.8,Mixed,71.74181940852355,64.12438118811882,Eng,79.26459012706623,1967.0,827.0,149400.0,55936.0,30229.0,9.895423366692905,3.3209640541249668,White,69.88636363636364,1.0,BEAUMONT HOSPITAL FARMINGTON HILLS,48336,42.446340031000034,-83.32365014,1.6741594291613249
1243,48341,58.17525773195877,12108.853917525774,11898.947835051544,209.9060824742269,MI,Urbanized Area,42.626921,-83.297371,17701.0,2769.6761070255047,38.2,Mixed,31.444551155301962,51.10744462776862,Eng,84.51499915259025,1952.0,804.0,61200.0,34139.0,19007.0,25.473137110897692,7.440257612564262,Black,58.26125526724329,3.0,DOCTORS' HOSPITAL OF MICHIGAN,48341,42.634584123,-83.30952298999993,0.8145067576085337
1244,48342,29.511111111111113,11831.692888888885,9565.308666666668,2266.3842222222224,MI,Urbanized Area,42.642264,-83.273415,16823.0,2933.9030345308684,31.7,Mixed,27.046305652975093,43.92100018119225,Eng,77.84580633656304,1958.0,701.0,52000.0,20606.0,13753.0,45.645842002021034,11.28217321524104,Black,58.445110040369855,2.0,PIONEER SPECIALTY HOSPITAL,48342,42.63842740500007,-83.29099033199999,0.9339991001259628
1245,48382,32.964285714285715,9016.740178571428,10056.428571428569,-1039.6883928571428,MI,Urbanized Area,42.592395,-83.506365,22266.0,1355.6164383561645,41.1,White,94.12557262193478,64.92849668643181,Eng,84.96362166531931,1981.0,1239.0,232300.0,96340.0,40699.0,5.851971615916645,2.9147579268840382,White,96.31619339984651,1.0,HURON VALLEY-SINAI HOSPITAL,48382,42.59261483300003,-83.49909107499997,0.37128578079890207
1246,48413,27.41666666666667,10348.331666666667,9956.396666666666,391.935,MI,Mixed,43.798506,-82.9942,7269.0,52.75533976354808,45.5,White,96.8909065896272,46.80748456790123,Eng,91.88334021185858,1967.0,635.0,95400.0,42700.0,22511.0,13.371853074700784,3.783188884303205,White,98.559670781893,1.0,HURON MEDICAL CENTER,48413,43.803210312000026,-83.03212918299995,1.9242264088592005
1247,48439,61.397959183673464,12983.54051020408,11693.17336734694,1290.3671428571433,MI,Urbanized Area,42.916399,-83.629374,47467.0,897.1611098510623,39.5,White,83.86668632944993,62.71068512602057,Eng,89.35049613415636,1981.0,756.0,137300.0,61345.0,32173.0,8.917774453831083,3.1874776160279774,White,72.7616347743917,1.0,GENESYS REGIONAL MEDICAL CENTER - HEALTH PARK,48439,42.892454804000074,-83.64226091699999,1.7775050380451407
1248,48446,38.942307692307686,8145.161923076923,10210.48596153846,-2065.3240384615387,MI,Mixed,43.05374000000001,-83.338704,30402.0,253.5168986249281,44.2,White,94.59903953687258,50.464807436919,Eng,93.19781593316229,1976.0,722.0,120600.0,50495.0,23786.0,13.17676468653378,4.828629695414776,White,93.28507239141287,1.0,MCLAREN LAPEER REGION,48446,43.06298745000003,-83.32037074399994,1.1263707882413805
1249,48503,38.9625,14457.543125000002,10425.127625,4032.4155000000014,MI,Urbanized Area,42.999923,-83.708864,25899.0,3157.2595391929785,37.2,Mixed,47.70068342407043,52.75707898658718,Eng,89.30074520251749,1951.0,627.0,44600.0,25053.0,18661.0,38.43777752036758,8.000308892235221,Black,47.885484681064796,1.0,HURLEY MEDICAL CENTER,48503,43.02117540100004,-83.70495638599994,1.4803472949805638
1250,48532,65.5940594059406,12221.863663366334,11829.28415841584,392.5795049504953,MI,Urbanized Area,43.011068,-83.794875,19999.0,1306.6971577915715,40.3,Mixed,58.96294814740737,52.609850807275706,Eng,85.35926796339817,1967.0,725.0,85000.0,40704.0,23367.0,20.981049052452622,5.8702935146757325,White,48.37940896091516,2.0,SELECT SPECIALTY HOSPITAL - FLINT,48532,43.01443914600002,-83.73287924899995,3.1491118833025227
1251,48601,36.25301204819277,10118.703614457829,11847.757951807229,-1729.0543373493977,MI,Urbanized Area,43.405947,-83.893998,36537.0,348.10072312573243,38.2,Mixed,33.28406820483345,42.78497578850935,Eng,87.73571995511398,1959.0,639.0,48200.0,26035.0,15154.0,35.38331006924488,7.570408079481075,Black,67.25711633663366,1.0,ST MARY'S OF MICHIGAN MEDICAL CENTER,48601,43.42402826500007,-83.93866060699997,2.5709892903368274
1252,48602,67.56880733944953,10506.318715596324,12078.349633027514,-1572.0309174311926,MI,Urbanized Area,43.420026,-83.97447199999998,30658.0,3914.9533903715997,35.7,Mixed,67.33642116250245,48.46519671422396,Eng,87.95746624045925,1944.0,670.0,49800.0,34125.0,16732.0,28.074238371713747,8.878596124991846,White,58.289764145462996,5.0,"COVENANT MEDICAL CENTER, MICHIGAN",48602,43.42080020100008,-83.96029184199995,0.7155500621499563
1253,48603,45.5,21585.555,7294.9,14290.655,MI,Urbanized Area,43.458786,-84.029471,26592.0,1452.4004587907584,42.2,White,82.03219013237064,59.451786588350465,Eng,86.12364620938627,1975.0,772.0,119900.0,49702.0,31347.0,8.803399518652228,2.9557761732851984,White,66.80905595899188,0.0,HEALTHSOURCE SAGINAW,48608,43.45474209600008,-84.05033749099994,1.0858817886764285
1254,48617,22.86666666666667,7117.5493333333325,9376.296666666667,-2258.7473333333332,MI,Mixed,43.851308,-84.717297,8487.0,61.24260355029586,38.1,White,96.09991752091429,51.108687749909144,Eng,85.79003181336161,1972.0,592.0,102300.0,41088.0,21925.0,22.092612230470127,4.501001531754448,White,96.32,1.0,MIDMICHIGAN MEDICAL CENTER-CLARE,48617,43.82096498200008,-84.76904745799997,3.328219648950757
1255,48661,25.97368421052632,7438.169736842105,10055.52394736842,-2617.3542105263164,MI,Rural,44.318406,-84.236213,10335.0,38.89578864175229,48.7,White,98.4228350266086,48.50030605998776,Eng,93.26560232220608,1977.0,661.0,100200.0,39881.0,22915.0,16.197387518142236,4.36381228834059,White,98.98446833930706,1.0,WEST BRANCH REGIONAL MEDICAL CENTER,48661,44.26380231000007,-84.24430076099996,3.791414161743607
1256,48708,50.17821782178218,9738.103861386136,11715.24495049505,-1977.1410891089115,MI,Urbanized Area,43.55706,-83.84968,27106.0,972.7964398507032,38.0,White,92.26739467276613,50.30549898167006,Eng,90.09075481443224,1947.0,573.0,75600.0,37253.0,21418.0,22.249686416291595,6.127794584224894,White,87.43160338252363,1.0,MCLAREN BAY REGION,48708,43.58821642700008,-83.868396154,2.3471447009163606
1257,48801,29.448275862068964,8609.167241379311,9532.954827586203,-923.7875862068963,MI,Mixed,43.374101,-84.67760799999998,12945.0,181.1832547202821,35.3,White,95.519505600618,53.48180265405336,Eng,90.67593665507921,1963.0,585.0,85100.0,37267.0,19839.0,21.421398223252226,5.152568559289301,White,93.50883519653804,1.0,MIDMICHIGAN MEDICAL CENTER-GRATIOT,48801,43.390729271000055,-84.66330984999998,1.3550055503051128
1258,48811,22.5,10482.046,12631.14,-2149.094,MI,Rural,43.181498,-84.853735,5488.0,87.34124836871756,37.8,Mixed,74.18002915451896,43.82716049382717,Eng,88.86661807580175,1953.0,561.0,94300.0,41802.0,16103.0,11.68002915451895,2.0954810495626823,White,94.85179407176287,1.0,SPARROW CARSON HOSPITAL,48811,43.17558537800005,-84.84241818399995,0.7024728267819442
1259,48838,34.54545454545455,6731.1100000000015,9145.853636363636,-2414.743636363637,MI,Mixed,43.183357,-85.25666700000002,17925.0,193.98510886974591,39.0,White,95.8884239888424,50.50749564700387,Eng,89.27754532775455,1974.0,730.0,102900.0,42083.0,21237.0,21.29428172942817,4.01673640167364,White,91.79984280848835,1.0,SPECTRUM HEALTH UNITED MEMORIAL - UNITED CAMPUS,48838,43.174691851000034,-85.26934947399997,0.8765434361273579
1260,48843,31.5,9346.165384615386,9324.102307692308,22.063076923076764,MI,Mixed,42.575522,-83.92339799999998,44113.0,490.1389984555727,39.3,White,95.99437807449051,58.736103984949544,Eng,90.59234239339877,1992.0,898.0,189900.0,70535.0,31251.0,6.877791127332079,3.1351302337179514,White,92.2874093605801,1.0,SAINT JOSEPH MERCY LIVINGSTON HOSPITAL,48843,42.61558756400007,-83.94099039599993,2.9074131465476234
1261,48858,30.272727272727273,6625.088787878789,9544.97212121212,-2919.883333333333,MI,Mixed,43.616033,-84.795459,49969.0,289.03696762512953,23.2,White,85.72915207428605,60.71858564096065,Eng,89.87372170745861,1983.0,715.0,127100.0,34521.0,19498.0,32.68426424383117,6.3859592947627535,White,86.1253979916728,1.0,MCLAREN CENTRAL MICHIGAN,48858,43.59912248400007,-84.76141286099994,2.068808959878017
1262,48867,25.5,6868.689230769231,8699.292307692305,-1830.6030769230765,MI,Mixed,43.002718,-84.18897700000002,27412.0,199.016967118494,38.9,White,96.59638114694296,49.70840874486482,Eng,91.23376623376623,1961.0,627.0,91600.0,42910.0,23024.0,18.29490733985116,5.377207062600322,White,94.91525423728814,1.0,MEMORIAL HEALTHCARE,48867,43.00605205600005,-84.18167718999997,0.4355989934316904
1263,48910,42.39080459770115,11122.1408045977,11461.499310344825,-339.3585057471265,MI,Urbanized Area,42.699177,-84.51995500000002,35306.0,2321.999342321605,32.7,Mixed,68.76734832606354,58.226341686691846,Eng,83.49855548631959,1957.0,788.0,74900.0,37382.0,20984.0,25.23367133065201,5.520308162918483,White,61.55573016051186,2.0,MCLAREN ORTHOPEDIC HOSPITAL,48910,42.703304467000045,-84.53503019399994,0.8186811421439633
1264,48912,66.66055045871559,12925.861009174316,11550.284862385313,1375.5761467889918,MI,Urbanized Area,42.738361,-84.524017,17459.0,3637.291666666667,31.1,Mixed,69.66034709891747,64.3106939076017,Eng,83.34956183057449,1954.0,750.0,86500.0,36433.0,20829.0,28.28340683887966,6.878973595280371,White,65.93762656946132,1.0,EDWARD W SPARROW HOSPITAL,48912,42.73409870500007,-84.53534187599996,0.6470105140720607
1265,49007,47.055555555555564,13125.475999999995,12205.785666666667,919.6903333333328,MI,Urbanized Area,42.302591,-85.588193,10539.0,2924.250832408435,27.9,Mixed,44.15978745611538,56.89514483884128,Eng,88.96479741910997,1939.0,662.0,60200.0,25996.0,15241.0,42.30951703197647,8.938229433532593,Black,51.962323390894824,1.0,BRONSON METHODIST HOSPITAL,49007,42.285257589000025,-85.58029135499999,1.2630367786772507
1266,49017,38.130434782608695,9065.769710144928,11028.978840579712,-1963.209130434783,MI,Mixed,42.401366,-85.215928,21486.0,387.35149362707085,41.5,White,81.76021595457506,51.982269503546114,Eng,91.72018989109188,1957.0,678.0,96800.0,43699.0,23342.0,16.983151819789633,4.509913432002233,White,70.18361194847903,2.0,SOUTHWEST REGIONAL REHABILITATION CENTER,49017,42.33999956400003,-85.17519395299998,4.720929230408594
1267,49036,28.5,7581.594705882353,9782.266176470586,-2200.6714705882364,MI,Mixed,41.90548,-85.031277,23281.0,147.8769015784292,42.4,White,92.6334779433873,48.72328352562891,Eng,86.71878355740732,1974.0,674.0,103500.0,43925.0,21895.0,13.341351316524205,3.092650659335938,White,94.33354797166771,1.0,COMMUNITY HEALTH CENTER OF BRANCH COUNTY,49036,41.93761005900005,-84.98968855499997,3.0842476353060766
1268,49048,52.56382978723404,12290.214468085107,11947.462340425534,342.75212765957434,MI,Urbanized Area,42.272936,-85.487782,25857.0,682.0987654320987,34.5,Mixed,74.88881154039525,52.01409869083585,Eng,87.43860463317476,1964.0,723.0,98100.0,42368.0,20357.0,22.833275321963104,6.439262095370692,White,59.19715447154472,1.0,BORGESS MEDICAL CENTER,49048,42.30688724200007,-85.56135492599998,4.439259796432581
1269,49058,23.30434782608696,6682.081304347825,9228.533478260868,-2546.452173913044,MI,Mixed,42.636422,-85.29969,19012.0,129.01387041611247,42.4,White,95.38712392173365,50.03389830508474,Eng,91.17399537134442,1972.0,756.0,109400.0,50066.0,24124.0,13.049652850831055,4.402482642541552,White,99.11326078194277,1.0,SPECTRUM HEALTH PENNOCK HOSPITAL,49058,42.64477390100007,-85.30282524099994,0.5982255820390775
1270,49068,30.384615384615387,8080.568076923078,10197.062307692308,-2116.4942307692318,MI,Mixed,42.275697,-84.940812,14427.0,111.44757475801657,44.5,White,95.43217578152077,56.238239026738434,Eng,90.62175088375963,1965.0,684.0,128400.0,50701.0,27724.0,8.893047757676577,2.4398696887779856,White,93.2190179267342,1.0,OAKLAWN HOSPITAL,49068,42.27373251600006,-84.95677278199997,0.8292943300691047
1271,49085,40.96511627906977,10258.5838372093,11617.066976744187,-1358.4831395348833,MI,Urbanized Area,42.054277,-86.4626,23136.0,983.1300726639188,43.8,White,90.52558782849242,64.99441717950715,Eng,87.43948824343016,1969.0,771.0,174100.0,66560.0,36854.0,5.5930152143845095,2.731673582295989,White,89.25811437403402,1.0,"LAKELAND HOSPITAL, ST JOSEPH",49085,42.088254167000045,-86.47877146599994,2.4881398252704616
1272,49090,16.333333333333332,9915.975,10957.325,-1041.35,MI,Mixed,42.407427,-86.21454399999998,13910.0,176.4959650814597,45.3,White,88.38964773544213,53.640232974910404,Eng,86.68583752695902,1973.0,642.0,142700.0,42355.0,24535.0,19.065420560747665,3.709561466570813,White,76.73453996983409,1.0,SOUTH HAVEN HEALTH SYSTEM,49090,42.39131526400008,-86.262866968,2.7107189472465865
1273,49091,19.4375,6980.6275,8147.0975,-1166.4699999999998,MI,Mixed,41.81818,-85.455591,19426.0,223.01307587220313,37.0,White,92.40193555029344,49.31442684380856,Eng,78.50303716668381,1971.0,666.0,107300.0,41591.0,21065.0,19.04663852568723,4.164521774940801,White,89.43243243243244,1.0,STURGIS HOSPITAL,49091,41.79462863200007,-85.40756479699995,2.9651229542681863
1274,49093,17.0,7993.296666666666,8900.78222222222,-907.4855555555556,MI,Mixed,41.97283400000001,-85.649934,18208.0,172.24156197971848,39.5,White,87.25285588752196,49.327800112393554,Eng,89.8396309314587,1972.0,649.0,106700.0,46569.0,22639.0,17.41542179261863,3.8609402460456943,White,75.68590350047305,1.0,THREE RIVERS HEALTH,49093,41.935407665000064,-85.64792561199994,2.5851317450701834
1275,49098,30.0,10223.355,12054.845,-1831.4899999999993,MI,Mixed,42.163885,-86.239986,5953.0,183.53630337598275,39.7,White,92.44078615823956,48.470889315419065,Eng,89.08113556190158,1960.0,610.0,103000.0,41939.0,24131.0,19.905929783302536,4.518730052074584,White,82.86919831223629,1.0,"LAKELAND COMMUNITY HOSPITAL, WATERVLIET",49098,42.184880464000045,-86.24992582699997,1.5363336921915511
1276,49201,56.224489795918366,10122.017653061226,11316.789591836736,-1194.7719387755094,MI,Mixed,42.191346,-84.297205,45462.0,297.8536610933487,41.2,White,84.54313492587215,49.573913319978374,Eng,91.8591351018433,1972.0,709.0,128900.0,50457.0,23591.0,11.510712243192115,3.2092736791166248,White,78.54003439709534,1.0,HENRY FORD ALLEGIANCE CARELINK,49202,42.251880594000056,-84.38556010199996,6.164654774295813
1277,49221,27.70967741935484,8105.089032258065,10445.803548387095,-2340.7145161290327,MI,Urban Cluster,41.902354,-84.06469799999998,41446.0,349.9767785518261,37.2,White,87.3522173430488,49.538350928974154,Eng,87.3232640061767,1968.0,712.0,98100.0,41250.0,19695.0,17.111422091396033,5.020991169232254,White,81.2605752961083,1.0,PROMEDICA BIXBY HOSPITAL,49221,41.91366433500008,-84.04910402299998,1.1205684728455356
1278,49242,26.38888888888889,6999.346666666666,8974.031111111115,-1974.6844444444446,MI,Mixed,41.886298,-84.622698,15051.0,166.09282923922405,35.3,White,95.8740283037672,50.913203279615495,Eng,90.0538170221248,1963.0,602.0,93900.0,37511.0,20314.0,22.79582751976613,4.139259849843865,White,95.74468085106385,1.0,HILLSDALE COMMUNITY HEALTH CENTER,49242,41.91173868800007,-84.63300353399995,1.8344736737888998
1279,49307,34.416666666666664,8005.8725,10083.6725,-2077.8,MI,Mixed,43.699062,-85.489194,20835.0,153.85581048449632,25.2,White,91.27909767218624,59.06503518443818,Eng,91.20710343172549,1977.0,603.0,121500.0,39420.0,18620.0,25.745140388768892,6.633069354451642,White,88.4041759880686,1.0,SPECTRUM HEALTH BIG RAPIDS HOSPITAL,49307,43.69388470600005,-85.47492752699995,0.7990278155902477
1280,49417,19.428571428571427,7060.821428571429,9991.23571428571,-2930.414285714285,MI,Urbanized Area,43.019336,-86.157843,30537.0,657.4024240597619,41.6,White,96.4534826603792,59.39976845667468,Eng,91.46936503258344,1978.0,742.0,150700.0,57915.0,31508.0,7.970658545371188,4.044274159216688,White,98.60312243221036,1.0,NORTH OTTAWA COMMUNITY HOSPITAL,49417,43.05077262100008,-86.22882917599999,4.198877515373053
1281,49423,27.755102040816325,7793.098775510204,9827.467551020407,-2034.368775510204,MI,Urbanized Area,42.743806,-86.083703,45188.0,582.2520583952893,32.9,White,86.73762945914845,56.73250850155561,Eng,76.48712047446223,1972.0,771.0,129800.0,50450.0,24665.0,14.322386474285207,3.0671859785783835,White,80.26885043263287,1.0,HOLLAND COMMUNITY HOSPITAL,49423,42.77490043500005,-86.11403927999999,2.6434449341318262
1282,49431,30.63157894736842,8007.724210526315,8941.26894736842,-933.5447368421053,MI,Mixed,43.985802,-86.406481,17120.0,164.8452168889317,45.0,White,95.39719626168224,54.36309741340805,Eng,90.96962616822431,1971.0,683.0,132300.0,42619.0,25935.0,16.10397196261682,5.408878504672897,White,92.38302502720349,1.0,SPECTRUM HEALTH LUDINGTON HOSPITAL,49431,43.95814794100004,-86.43040938399997,2.251408278750176
1283,49442,35.074074074074076,10413.338888888891,12099.973148148154,-1686.6342592592596,MI,Urbanized Area,43.241841,-86.135719,41236.0,974.5468295795616,33.1,Mixed,72.20147443980987,43.98359462856387,Eng,88.77437190804152,1960.0,636.0,69300.0,30801.0,15371.0,27.89795324473761,7.449801144630905,White,59.69228094575799,2.0,"MERCY HEALTH PARTNERS, MERCY CAMPUS",49444,43.205793735000036,-86.208605042,4.441961469775327
1284,49444,38.41509433962264,11162.59283018868,13283.607169811321,-2121.0143396226417,MI,Urbanized Area,43.178683,-86.19910300000002,29205.0,1229.2184014478726,37.1,Mixed,57.28471152199965,45.140668485299386,Eng,89.75517890772127,1958.0,639.0,79800.0,34115.0,16577.0,22.865947611710325,6.5570963876048625,Black,59.74842767295597,1.0,"MERCY HEALTH PARTNERS, MERCY CAMPUS",49444,43.205793735000036,-86.208605042,1.9320713073406368
1285,49464,20.46153846153846,6608.219230769229,10285.165384615384,-3676.946153846154,MI,Mixed,42.844801,-85.984794,29275.0,388.9383411497431,34.6,White,86.72929120409907,54.65959747830446,Eng,82.7463706233988,1991.0,758.0,158900.0,64706.0,25216.0,8.368915456874468,2.2715627668659266,White,55.02040816326532,1.0,SPECTRUM HEALTH ZEELAND COMMUNITY HOSPITAL,49464,42.82129651200007,-85.98771379999997,1.6292302069988391
1286,49503,65.23280423280423,12887.871111111108,11908.185185185182,979.6859259259268,MI,Urbanized Area,42.96212,-85.65939399999998,34985.0,4867.816891609851,28.9,Mixed,71.41060454480491,59.485499332605286,Eng,75.2551093325711,1939.0,761.0,101600.0,35816.0,21636.0,32.748320708875234,5.8482206659997145,White,57.75508422798289,5.0,SELECT SPECIALTY HOSPITAL - GRAND RAPIDS,49503,42.96345226800001,-85.65869973799995,0.09847102853254068
1287,49519,35.47727272727273,12610.272045454542,12040.53818181818,569.7338636363637,MI,Urbanized Area,42.895737,-85.718265,29141.0,3647.640505695331,31.9,White,82.99303386980544,52.19535167179146,Eng,76.97402285439759,1975.0,743.0,114300.0,47886.0,23671.0,13.060636217013831,3.7267080745341614,White,53.28428796636889,1.0,METRO HEALTH HOSPITAL,49519,42.85781758500006,-85.71770278999998,2.6176696748027615
1288,49601,27.538461538461537,6764.19282051282,8980.160769230768,-2215.9679487179496,MI,Mixed,44.245955,-85.510205,20899.0,101.29017874452327,43.3,White,96.30604335135656,50.653594771241856,Eng,91.55940475620842,1973.0,716.0,93100.0,42170.0,22872.0,15.220823962869035,4.1245992631226365,White,92.14083621502672,1.0,MUNSON HEALTHCARE CADILLAC,49601,44.24544836300001,-85.38929521799997,6.001057976098852
1289,49660,20.84210526315789,9416.653684210523,9776.959999999995,-360.3063157894738,MI,Mixed,44.22514,-86.210203,14093.0,75.47139498642447,46.5,White,88.10047541332577,52.61235955056179,Eng,90.9032853189527,1965.0,655.0,110400.0,42347.0,22954.0,13.226424466046971,4.023273965798624,White,87.6609442060086,1.0,WEST SHORE MEDICAL CENTER,49660,44.27107865900006,-86.27421835999996,4.48934688329561
1290,49684,61.20754716981133,12844.945188679243,12391.910754716973,453.0344339622643,MI,Mixed,44.762335,-85.703568,39439.0,391.53959177190063,42.4,White,95.25342934658589,59.516839944820155,Eng,87.99411749790815,1985.0,885.0,182000.0,53045.0,28692.0,9.792337533913134,3.2176272217855417,White,91.22216468151217,1.0,MUNSON MEDICAL CENTER,49684,44.76097816200007,-85.64163592499993,3.048240925280603
1291,49707,29.6530612244898,9711.047346938776,10083.431836734693,-372.38448979591834,MI,Mixed,45.094306,-83.476214,22298.0,103.20042579779232,47.0,White,96.43914252399318,53.02525011910433,Eng,92.56884025473136,1966.0,560.0,91500.0,38376.0,22562.0,17.974706251681766,4.601309534487398,White,94.061876247505,1.0,MIDMICHIGAN MEDICAL CENTER - ALPENA,49707,45.077672952000036,-83.44937429399994,1.7444848555052017
1292,49735,25.38888888888889,8618.243333333334,9914.29277777778,-1296.049444444444,MI,Mixed,44.997939,-84.670317,19542.0,77.99204993534586,42.9,White,95.51734725207243,52.4946530626556,Eng,91.8483266809948,1979.0,697.0,125900.0,50291.0,26490.0,13.1562787841572,3.807184525637089,White,84.90859587709062,1.0,OTSEGO MEMORIAL HOSPITAL,49735,45.03532707500004,-84.67491760199994,2.5916214075324264
1293,49738,31.464285714285715,7956.765714285715,8939.095714285713,-982.3300000000003,MI,Mixed,44.698328,-84.609421,9720.0,33.106492551039175,49.2,White,96.93415637860079,50.648425252957104,Eng,94.57818930041151,1976.0,690.0,95800.0,42321.0,23277.0,15.144032921810696,5.154320987654321,White,88.17934782608695,1.0,MUNSON HEALTHCARE GRAYLING,49738,44.66809704800004,-84.70701473199995,5.241319089760344
1294,49770,37.4,11200.340235294121,12232.999176470586,-1032.6589411764708,MI,Mixed,45.331217,-84.897137,17199.0,156.80929240251274,41.6,White,92.83679283679285,61.21412050202858,Eng,91.720448863306,1979.0,780.0,170400.0,51143.0,32187.0,10.407581836153264,3.447874876446305,White,89.9441340782123,1.0,MCLAREN - NORTHERN MICHIGAN,49770,45.37275354300005,-84.97011993299998,4.566922953864765
1295,49783,25.384615384615387,8584.746538461539,8979.740384615383,-394.9938461538462,MI,Mixed,46.416901,-84.28905400000002,19731.0,130.6264854451205,36.3,Mixed,73.95469058841417,52.87590308545882,Eng,90.38061932998836,1967.0,607.0,100100.0,39693.0,22139.0,21.473822918250466,5.281029851502711,White,67.73660608921406,1.0,CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL,49783,46.49808087400003,-84.35055118399998,6.329198678264366
